"","OBJECTID","dist_rod","rod","dist_hid","hid","dist_hidro_rod","hid_rod"
"5666",5666,10702.9800991652,"rod",27450.9171926674,"hid",10702.9800991654,"hid_rod"
"5667",5667,14533.7078089272,"rod",23620.183370798,"hid",14533.7078089272,"hid_rod"
"5668",5668,10647.8953099099,"rod",16386.8270427814,"hid",10647.8953099099,"hid_rod"
"5669",5669,4279.87718315325,"rod",14007.8888933603,"hid",4279.87718315183,"hid_rod"
"5670",5670,1007.93906886888,"rod",9176.09126075501,"hid",1007.93906886888,"hid_rod"
"5671",5671,11.1221545807798,"rod",9481.81125125021,"hid",11.1221545798965,"hid_rod"
"5672",5672,6572.02480182161,"rod",7233.01105185023,"hid",6572.02480182161,"hid_rod"
"5673",5673,3545.72705224328,"rod",5315.51085713227,"hid",3545.72705224328,"hid_rod"
"5674",5674,6107.79173608725,"rod",8344.49145272904,"hid",6107.79173608725,"hid_rod"
"5675",5675,22652.8274527102,"rod",23416.5250089643,"hid",22652.8274527102,"hid_rod"
"5676",5676,38761.1203651925,"rod",45532.3583909016,"hid",38761.1203651925,"hid_rod"
"5677",5677,48116.6463507688,"rod",54058.2398786138,"hid",48116.6463507688,"hid_rod"
"5678",5678,59346.2770787076,"rod",67543.1860497042,"hid",59346.2770787076,"hid_rod"
"5679",5679,66928.0608973119,"rod",83329.2986823528,"hid",66928.0608973123,"hid_rod"
"5680",5680,45486.9384421863,"rod",95600.3195581426,"hid",45486.9384421866,"hid_rod"
"5681",5681,21483.8133195593,"rod",103371.905500376,"hid",21483.8133195593,"hid_rod"
"5682",5682,100.254163045419,"rod",115993.466424794,"hid",100.25416304436,"hid_rod"
"5683",5683,24243.6620180894,"rod",100337.390376331,"hid",24243.6620180894,"hid_rod"
"5684",5684,48799.7786986772,"rod",75984.5484992726,"hid",48799.7786986779,"hid_rod"
"5685",5685,72934.1015643894,"rod",51948.8804015045,"hid",51948.8804015045,"hid_rod"
"5686",5686,88418.7189193276,"rod",29029.243042481,"hid",29029.243042481,"hid_rod"
"5687",5687,103443.750664163,"rod",9846.06972695729,"hid",9846.06972695023,"hid_rod"
"5688",5688,118922.180044852,"rod",9996.69712149378,"hid",9996.69712150719,"hid_rod"
"5689",5689,136850.192997292,"rod",29612.9536583914,"hid",29612.9536583904,"hid_rod"
"5690",5690,133959.338970238,"rod",49930.3184671513,"hid",49930.3184671537,"hid_rod"
"5691",5691,110773.742078768,"rod",72838.7235893011,"hid",72838.7235893033,"hid_rod"
"5692",5692,88415.6661254803,"rod",96633.8034308641,"hid",88415.6661254803,"hid_rod"
"5693",5693,67709.9003156807,"rod",120792.681583334,"hid",67709.9003156807,"hid_rod"
"5694",5694,48871.5791096067,"rod",145133.791031841,"hid",48871.5791096049,"hid_rod"
"5695",5695,29362.2923075959,"rod",169147.724623029,"hid",29362.2923075941,"hid_rod"
"5696",5696,9862.7867551073,"rod",148178.234428568,"hid",9862.78675510659,"hid_rod"
"5697",5697,9626.81899474877,"rod",125215.40834291,"hid",9626.81899474913,"hid_rod"
"5698",5698,29106.4059884402,"rod",102168.351014658,"hid",29106.4059884413,"hid_rod"
"5699",5699,48575.8548645918,"rod",79588.1743730732,"hid",48575.8548645939,"hid_rod"
"5700",5700,68035.0458464898,"rod",58504.0637235929,"hid",68035.0458464901,"hid_rod"
"5701",5701,87483.8587346031,"rod",40729.1219648249,"hid",87483.8587346034,"hid_rod"
"5702",5702,106922.172899135,"rod",27477.6557909471,"hid",106922.172899138,"hid_rod"
"5703",5703,126349.867272494,"rod",10568.5621172066,"hid",126349.867272496,"hid_rod"
"5704",5704,145766.820341761,"rod",12183.6148693468,"hid",145766.820341763,"hid_rod"
"5705",5705,165172.910141191,"rod",35860.5700668749,"hid",165172.910141193,"hid_rod"
"5706",5706,184568.014244672,"rod",60160.2934934201,"hid",184568.014244674,"hid_rod"
"5707",5707,203952.009758101,"rod",43909.0568405866,"hid",203952.009758103,"hid_rod"
"5708",5708,222330.773338296,"rod",23835.8479872315,"hid",222330.773338296,"hid_rod"
"5709",5709,227724.911442477,"rod",15060.4032616563,"hid",227724.911442476,"hid_rod"
"5710",5710,204438.766034151,"rod",27487.3142870937,"hid",204438.766034151,"hid_rod"
"5711",5711,180997.492823163,"rod",22346.5644750926,"hid",180997.492823163,"hid_rod"
"5712",5712,156402.748903957,"rod",10294.1433872498,"hid",156402.748903957,"hid_rod"
"5713",5713,131842.667113407,"rod",2019.4330388563,"hid",131842.667113407,"hid_rod"
"5714",5714,107340.838600269,"rod",2725.1262473629,"hid",107340.838600269,"hid_rod"
"5715",5715,82948.5297073666,"rod",16947.9472363819,"hid",82948.5297073666,"hid_rod"
"5716",5716,58553.8875940836,"rod",32969.8200681997,"hid",58553.8875940836,"hid_rod"
"5717",5717,34122.7777591884,"rod",51798.2702936988,"hid",34122.7777591884,"hid_rod"
"5718",5718,10856.1017368232,"rod",73097.2606880494,"hid",10856.1017368232,"hid_rod"
"5719",5719,12926.7177064512,"rod",95813.0239109922,"hid",12926.7177064494,"hid_rod"
"5720",5720,37610.6071452512,"rod",119063.189282502,"hid",37610.6071452499,"hid_rod"
"5721",5721,45653.8794566632,"rod",142711.679048089,"hid",45653.8794566632,"hid_rod"
"5722",5722,49268.1363492992,"rod",127903.297615804,"hid",49268.1363492992,"hid_rod"
"5723",5723,52897.651611534,"rod",105342.748666205,"hid",52897.651611534,"hid_rod"
"5724",5724,56536.9645867618,"rod",83910.6542884905,"hid",56536.9645867619,"hid_rod"
"5725",5725,60150.0520977072,"rod",64525.2884094793,"hid",60150.0520977074,"hid_rod"
"5726",5726,63773.1631717518,"rod",46048.5738326161,"hid",63773.1631717518,"hid_rod"
"5727",5727,67406.2888727565,"rod",27590.137830055,"hid",67406.2888727563,"hid_rod"
"5728",5728,71033.7591339455,"rod",12394.6215130876,"hid",71033.7591339455,"hid_rod"
"5729",5729,74682.6027060958,"rod",5992.48081416103,"hid",74682.6027060958,"hid_rod"
"5730",5730,78473.946361753,"rod",139.208199534609,"hid",78473.946361753,"hid_rod"
"5731",5731,82264.8789264749,"rod",14304.5430298504,"hid",82264.8789264747,"hid_rod"
"5732",5732,80824.6185310783,"rod",38346.3316431397,"hid",80824.6185310783,"hid_rod"
"5733",5733,58577.0586949012,"rod",59989.1539129076,"hid",58577.0586949015,"hid_rod"
"5734",5734,38361.7029294626,"rod",79724.1520503909,"hid",38361.7029294626,"hid_rod"
"5735",5735,17010.0594931538,"rod",98980.8689098488,"hid",17010.0594931538,"hid_rod"
"5736",5736,3068.16836990794,"rod",78165.1807033963,"hid",3068.16836990794,"hid_rod"
"5737",5737,12616.3040425157,"rod",55658.9955888479,"hid",12616.3040425157,"hid_rod"
"5738",5738,10193.4664930429,"rod",33518.3666747829,"hid",10193.4664930429,"hid_rod"
"5739",5739,26182.2945635292,"rod",11301.9270891272,"hid",11301.9270891272,"hid_rod"
"5740",5740,130965.057144695,"rod",23135.9269006846,"hid",23135.9269006889,"hid_rod"
"5741",5741,147293.071337973,"rod",5204.90109897648,"hid",5204.90109896801,"hid_rod"
"5742",5742,135645.469860743,"rod",12867.4245243639,"hid",12867.4245243593,"hid_rod"
"5743",5743,112994.816566665,"rod",26396.8622217099,"hid",26396.8622217201,"hid_rod"
"5744",5744,91407.7742820518,"rod",39334.7828035454,"hid",39334.7828035469,"hid_rod"
"5745",5745,49341.2696264687,"rod",48474.9478564164,"hid",48474.9478564231,"hid_rod"
"5746",5746,53849.768555683,"rod",53011.0943002441,"hid",53011.0943002476,"hid_rod"
"5747",5747,67708.6116444928,"rod",67006.9048941342,"hid",67006.9048941345,"hid_rod"
"5748",5748,86536.3259533089,"rod",79939.8065474496,"hid",79939.806547456,"hid_rod"
"5749",5749,104718.609587081,"rod",83701.1953168923,"hid",83701.1953168983,"hid_rod"
"5750",5750,102134.735888391,"rod",90686.6634836149,"hid",90686.6634836196,"hid_rod"
"5751",5751,94545.3713972042,"rod",99415.6075068006,"hid",94545.3713972042,"hid_rod"
"5752",5752,75510.9357793769,"rod",92925.4372708463,"hid",75510.9357793769,"hid_rod"
"5753",5753,57127.4359392723,"rod",86966.1306441349,"hid",57127.4359392723,"hid_rod"
"5754",5754,38725.7989100941,"rod",67451.9148211993,"hid",38725.7989100942,"hid_rod"
"5755",5755,21860.4590283656,"rod",44083.9722719161,"hid",21860.4590283652,"hid_rod"
"5756",5756,8842.64343545778,"rod",23314.9808990169,"hid",8842.64343545778,"hid_rod"
"5757",5757,10051.7522561807,"rod",9160.54693316634,"hid",9160.54693316034,"hid_rod"
"5758",5758,11815.4442312052,"rod",1334.13806444321,"hid",1334.13806443721,"hid_rod"
"5759",5759,9213.25583042692,"rod",25578.8268072359,"hid",9213.25583042692,"hid_rod"
"5760",5760,9628.62334451607,"rod",35526.1747755077,"hid",9628.62334451607,"hid_rod"
"5761",5761,1798.36572909445,"rod",20158.0422410441,"hid",1798.36572909586,"hid_rod"
"5762",5762,14013.6633094915,"rod",5763.28900734431,"hid",5763.28900734431,"hid_rod"
"5763",5763,17553.0324882795,"rod",20114.7984417432,"hid",17553.0324882795,"hid_rod"
"5764",5764,27706.3537095717,"rod",32648.2541922037,"hid",27706.3537095717,"hid_rod"
"5765",5765,40251.9349097905,"rod",42528.2842133408,"hid",40251.9349097905,"hid_rod"
"5766",5766,44669.2429398908,"rod",58271.399906311,"hid",44669.2429398908,"hid_rod"
"5767",5767,42215.3976034538,"rod",77530.10810977,"hid",42215.3976034538,"hid_rod"
"5768",5768,42040.3196992233,"rod",87614.5647687922,"hid",42040.3196992233,"hid_rod"
"5769",5769,42043.9465324119,"rod",102538.521855863,"hid",42043.9465324119,"hid_rod"
"5770",5770,40824.9902945189,"rod",117057.333425696,"hid",40824.9902945189,"hid_rod"
"5771",5771,21409.9908131255,"rod",126363.092262025,"hid",21409.9908131255,"hid_rod"
"5772",5772,2354.13665184398,"rod",119718.981468549,"hid",2354.13665184398,"hid_rod"
"5773",5773,21740.9387071699,"rod",95288.8819108609,"hid",21740.9387071699,"hid_rod"
"5774",5774,37971.0679397464,"rod",71025.4544709285,"hid",37971.0679397464,"hid_rod"
"5775",5775,53712.4926809507,"rod",47186.5328359269,"hid",47186.5328359187,"hid_rod"
"5776",5776,68584.8960804084,"rod",24740.6457141021,"hid",24740.6457141067,"hid_rod"
"5777",5777,83895.0627599636,"rod",883.340916339099,"hid",883.340916346509,"hid_rod"
"5778",5778,101817.002945782,"rod",21871.0428043017,"hid",21871.0428043053,"hid_rod"
"5779",5779,116825.74587624,"rod",43847.6293951262,"hid",43847.6293951269,"hid_rod"
"5780",5780,128857.904939858,"rod",64645.9079670563,"hid",64645.9079670552,"hid_rod"
"5781",5781,122376.156919705,"rod",83907.3567421898,"hid",83907.3567421936,"hid_rod"
"5782",5782,102593.233478302,"rod",105215.867560563,"hid",102593.233478302,"hid_rod"
"5783",5783,83626.1697100955,"rod",127748.465079941,"hid",83626.1697100948,"hid_rod"
"5784",5784,64119.80388061,"rod",150957.997023177,"hid",64119.8038806075,"hid_rod"
"5785",5785,44623.2376757137,"rod",174574.670498857,"hid",44623.237675713,"hid_rod"
"5786",5786,25136.5891901163,"rod",157294.073358827,"hid",25136.5891901134,"hid_rod"
"5787",5787,5659.97691385202,"rod",134872.818247219,"hid",5659.97691385026,"hid_rod"
"5788",5788,13806.4802603171,"rod",113320.358358401,"hid",13806.4802603196,"hid_rod"
"5789",5789,33262.6630295377,"rod",93338.6462343518,"hid",33262.6630295402,"hid_rod"
"5790",5790,52708.451673411,"rod",75756.4233819209,"hid",52708.4516734124,"hid_rod"
"5791",5791,72143.7260465596,"rod",60461.8767215392,"hid",72143.7260465611,"hid_rod"
"5792",5792,91568.3655712348,"rod",38545.1902404974,"hid",91568.3655712362,"hid_rod"
"5793",5793,110982.249229818,"rod",14871.6208510103,"hid",110982.249229818,"hid_rod"
"5794",5794,130385.255557351,"rod",9163.81708124589,"hid",130385.255557354,"hid_rod"
"5795",5795,149777.262634088,"rod",33530.785781937,"hid",149777.262634092,"hid_rod"
"5796",5796,169158.148077992,"rod",58066.8874190134,"hid",169158.148077994,"hid_rod"
"5797",5797,187300.106359905,"rod",58741.1363729814,"hid",187300.106359905,"hid_rod"
"5798",5798,204826.857163997,"rod",43603.2863632229,"hid",204826.857163997,"hid_rod"
"5799",5799,221124.888018912,"rod",39359.6002043183,"hid",221124.888018912,"hid_rod"
"5800",5800,197085.076766776,"rod",49154.8601316992,"hid",197085.076766776,"hid_rod"
"5801",5801,173217.280068841,"rod",44764.7694794037,"hid",173217.280068841,"hid_rod"
"5802",5802,149603.757419609,"rod",32077.5123434503,"hid",149603.757419609,"hid_rod"
"5803",5803,126384.998358023,"rod",25901.7294220673,"hid",126384.998358024,"hid_rod"
"5804",5804,103821.772055791,"rod",16488.0810509408,"hid",103821.772055791,"hid_rod"
"5805",5805,82192.2842395863,"rod",1089.78650249967,"hid",82192.2842395863,"hid_rod"
"5806",5806,57568.4714093958,"rod",17812.887593224,"hid",57568.4714093958,"hid_rod"
"5807",5807,33018.6973515864,"rod",40944.1127566593,"hid",33018.6973515867,"hid_rod"
"5808",5808,8601.43801093551,"rod",64839.4043941805,"hid",8601.43801093551,"hid_rod"
"5809",5809,13841.8203454426,"rod",89094.1687784447,"hid",13841.820345444,"hid_rod"
"5810",5810,38455.1220618012,"rod",113528.563197881,"hid",38455.1220618012,"hid_rod"
"5811",5811,63117.371732596,"rod",138047.228661148,"hid",63117.371732596,"hid_rod"
"5812",5812,73883.4345959952,"rod",120899.856143852,"hid",73883.4345959952,"hid_rod"
"5813",5813,77510.6685935685,"rod",96794.4387319474,"hid",77510.6685935685,"hid_rod"
"5814",5814,81153.1048431962,"rod",73008.6928187884,"hid",81153.1048431962,"hid_rod"
"5815",5815,84765.53518892,"rod",50058.0848135007,"hid",84765.53518892,"hid_rod"
"5816",5816,88387.8856367364,"rod",29490.6768559983,"hid",88387.8856367364,"hid_rod"
"5817",5817,92018.8782707218,"rod",11516.1612218425,"hid",92018.8782707218,"hid_rod"
"5818",5818,95648.5528563688,"rod",6940.73546247633,"hid",95648.5528563688,"hid_rod"
"5819",5819,99279.0242306709,"rod",19979.0161519028,"hid",99279.0242306709,"hid_rod"
"5820",5820,103062.152636475,"rod",24340.4415432337,"hid",103062.152636475,"hid_rod"
"5821",5821,91547.1877865544,"rod",31032.2414747573,"hid",91547.1877865544,"hid_rod"
"5822",5822,74291.9220193347,"rod",48330.2145255611,"hid",74291.9220193347,"hid_rod"
"5823",5823,50678.000385245,"rod",69546.6668190393,"hid",50678.000385245,"hid_rod"
"5824",5824,26229.5021610713,"rod",92408.439698476,"hid",26229.5021610713,"hid_rod"
"5825",5825,4399.691115509,"rod",88223.2551080803,"hid",4399.691115509,"hid_rod"
"5826",5826,14569.0055674839,"rod",65339.604811355,"hid",14569.005567485,"hid_rod"
"5827",5827,31478.1509417751,"rod",44038.1689153076,"hid",31478.1509417757,"hid_rod"
"5828",5828,35073.2111900529,"rod",23788.9202174157,"hid",30599.9226575686,"hid_rod"
"5829",5829,74196.8666957368,"rod",73327.61344237,"hid",73327.6134423767,"hid_rod"
"5830",5830,77266.4090832534,"rod",76400.1564891202,"hid",76400.1564891247,"hid_rod"
"5831",5831,87484.9724686186,"rod",86692.5603713082,"hid",86692.5603713107,"hid_rod"
"5832",5832,89988.8277851842,"rod",96933.279790966,"hid",89988.8277851838,"hid_rod"
"5833",5833,80594.3953641376,"rod",92000.5828751477,"hid",80594.3953641376,"hid_rod"
"5834",5834,77253.0253792698,"rod",90755.8189025245,"hid",77253.0253792698,"hid_rod"
"5835",5835,79562.7319268551,"rod",92482.5998057015,"hid",79562.7319268551,"hid_rod"
"5836",5836,83556.2496812727,"rod",75820.9097847317,"hid",75820.9097847316,"hid_rod"
"5837",5837,73698.0103416936,"rod",63482.0442148885,"hid",63482.044214883,"hid_rod"
"5838",5838,56297.2980734857,"rod",56559.6953517917,"hid",56297.2980734857,"hid_rod"
"5839",5839,43002.875853367,"rod",41155.154486739,"hid",41155.1544867383,"hid_rod"
"5840",5840,22434.9163421202,"rod",17480.3803761168,"hid",17480.3803761143,"hid_rod"
"5841",5841,8614.4826526849,"rod",2741.77108946044,"hid",2741.77108945409,"hid_rod"
"5842",5842,2737.52291067659,"rod",19545.5623572098,"hid",2737.52291067642,"hid_rod"
"5843",5843,3961.25322877505,"rod",32460.23429053,"hid",3961.25322877505,"hid_rod"
"5844",5844,13421.7249311697,"rod",17637.2842125111,"hid",13421.7249311697,"hid_rod"
"5845",5845,20186.1346062294,"rod",1155.26962862407,"hid",1155.2696286216,"hid_rod"
"5846",5846,19944.7764648345,"rod",21618.5895034305,"hid",19944.7764648345,"hid_rod"
"5847",5847,29057.7878990738,"rod",46277.6058670721,"hid",29057.7878990738,"hid_rod"
"5848",5848,22245.2067674915,"rod",63882.6986279224,"hid",22245.206767492,"hid_rod"
"5849",5849,20354.4716470956,"rod",76731.238469706,"hid",20354.4716470956,"hid_rod"
"5850",5850,17338.9299666437,"rod",93239.0905416661,"hid",17338.9299666437,"hid_rod"
"5851",5851,17164.8740382696,"rod",109572.114808147,"hid",17164.8740382696,"hid_rod"
"5852",5852,17159.6923863124,"rod",121985.169024862,"hid",17159.6923863124,"hid_rod"
"5853",5853,25956.6430547092,"rod",137551.670157538,"hid",25956.6430547097,"hid_rod"
"5854",5854,7810.49800246248,"rod",143759.759470913,"hid",7810.49800246142,"hid_rod"
"5855",5855,11800.3865779812,"rod",119169.409730194,"hid",11800.3865779812,"hid_rod"
"5856",5856,3831.62745794856,"rod",94616.5745514543,"hid",3831.62745794891,"hid_rod"
"5857",5857,19053.1773242029,"rod",70140.6786782194,"hid",19053.1773242029,"hid_rod"
"5858",5858,33849.0537705505,"rod",45865.0846392589,"hid",33849.0537705505,"hid_rod"
"5859",5859,48909.9224894595,"rod",22449.4514540451,"hid",22449.4514540423,"hid_rod"
"5860",5860,66815.7150026062,"rod",2473.9101889445,"hid",2473.91018894626,"hid_rod"
"5861",5861,83155.2703110603,"rod",18797.3791968368,"hid",18797.3791968368,"hid_rod"
"5862",5862,94866.4829877131,"rod",41429.1685557837,"hid",41429.1685557725,"hid_rod"
"5863",5863,108756.309857421,"rod",63608.9219574902,"hid",63608.9219574814,"hid_rod"
"5864",5864,125901.781084693,"rod",86259.9749186735,"hid",86259.9749186735,"hid_rod"
"5865",5865,118364.583745364,"rod",109760.901548791,"hid",109760.901548791,"hid_rod"
"5866",5866,98861.1711344796,"rod",133675.927110498,"hid",98861.1711344783,"hid_rod"
"5867",5867,79367.5765756555,"rod",157816.901432868,"hid",79367.5765756548,"hid_rod"
"5868",5868,59883.9177040837,"rod",182093.972301649,"hid",59883.9177040823,"hid_rod"
"5869",5869,40410.3125452593,"rod",168419.513844856,"hid",40410.3125452579,"hid_rod"
"5870",5870,20946.8795223196,"rod",147650.276133515,"hid",20946.8795223193,"hid_rod"
"5871",5871,1493.73746338885,"rod",124839.833894869,"hid",1493.73746338779,"hid_rod"
"5872",5872,17948.9943910945,"rod",100513.759816207,"hid",17948.9943910969,"hid_rod"
"5873",5873,37381.1963809815,"rod",76350.3802799547,"hid",37381.1963809836,"hid_rod"
"5874",5874,56802.7484190162,"rod",52378.551158937,"hid",56802.7484190162,"hid_rod"
"5875",5875,76213.5299834974,"rod",29059.3689704046,"hid",76213.5299834985,"hid_rod"
"5876",5876,95613.4201108271,"rod",5302.94145575211,"hid",95613.4201108292,"hid_rod"
"5877",5877,115002.297388088,"rod",16382.7050275017,"hid",115002.297388091,"hid_rod"
"5878",5878,134380.039945646,"rod",37919.0969407418,"hid",134380.039945647,"hid_rod"
"5879",5879,152288.600159719,"rod",61822.8494584071,"hid",152288.600159719,"hid_rod"
"5880",5880,169845.386004011,"rod",77600.9022897469,"hid",169845.386004012,"hid_rod"
"5881",5881,188928.536657946,"rod",66797.3112330372,"hid",188928.536657946,"hid_rod"
"5882",5882,209146.861829576,"rod",64109.6755338702,"hid",209146.861829576,"hid_rod"
"5883",5883,189627.322317238,"rod",70544.2140171813,"hid",189627.322317237,"hid_rod"
"5884",5884,166364.049856882,"rod",65451.3053436833,"hid",166364.049856882,"hid_rod"
"5885",5885,143557.367507379,"rod",53802.830661594,"hid",143557.367507379,"hid_rod"
"5886",5886,119447.321411496,"rod",34314.2241388562,"hid",119447.321411497,"hid_rod"
"5887",5887,95331.4150148969,"rod",16990.287342183,"hid",95331.4150148969,"hid_rod"
"5888",5888,71534.9473658705,"rod",9205.72093229533,"hid",71534.9473658688,"hid_rod"
"5889",5889,48568.3466658914,"rod",14641.6202782376,"hid",48568.3466658759,"hid_rod"
"5890",5890,28150.5218029638,"rod",38961.6930186142,"hid",28150.5218029638,"hid_rod"
"5891",5891,5295.59395840305,"rod",63524.9116305269,"hid",5295.5939584034,"hid_rod"
"5892",5892,17046.7606138371,"rod",88133.3686735683,"hid",17046.7606138371,"hid_rod"
"5893",5893,41482.0169051741,"rod",112764.642215321,"hid",41482.0169051741,"hid_rod"
"5894",5894,66080.4019063758,"rod",137406.454142537,"hid",66080.4019063758,"hid_rod"
"5895",5895,90711.7449339284,"rod",116568.833676987,"hid",90711.74493393,"hid_rod"
"5896",5896,102123.985592767,"rod",92877.2644730144,"hid",102123.985592767,"hid_rod"
